sample_index,image_path,defect_type,label,image_score
98,data/mvtec_ad/screw/test/scratch_neck/009.png,scratch_neck,1,0.8661813735961914
92,data/mvtec_ad/screw/test/scratch_neck/003.png,scratch_neck,1,0.8586584329605103
97,data/mvtec_ad/screw/test/scratch_neck/008.png,scratch_neck,1,0.8516073822975159
105,data/mvtec_ad/screw/test/scratch_neck/016.png,scratch_neck,1,0.8138536214828491
96,data/mvtec_ad/screw/test/scratch_neck/007.png,scratch_neck,1,0.8035064935684204
95,data/mvtec_ad/screw/test/scratch_neck/006.png,scratch_neck,1,0.8029420971870422
108,data/mvtec_ad/screw/test/scratch_neck/019.png,scratch_neck,1,0.8003130555152893
102,data/mvtec_ad/screw/test/scratch_neck/013.png,scratch_neck,1,0.7961949706077576
113,data/mvtec_ad/screw/test/scratch_neck/024.png,scratch_neck,1,0.7915514707565308
107,data/mvtec_ad/screw/test/scratch_neck/018.png,scratch_neck,1,0.7880671620368958
104,data/mvtec_ad/screw/test/scratch_neck/015.png,scratch_neck,1,0.7880176305770874
93,data/mvtec_ad/screw/test/scratch_neck/004.png,scratch_neck,1,0.7775374054908752
144,data/mvtec_ad/screw/test/thread_top/007.png,thread_top,1,0.7767066359519958
100,data/mvtec_ad/screw/test/scratch_neck/011.png,scratch_neck,1,0.7680614590644836
148,data/mvtec_ad/screw/test/thread_top/011.png,thread_top,1,0.7575212717056274
109,data/mvtec_ad/screw/test/scratch_neck/020.png,scratch_neck,1,0.7557057738304138
59,data/mvtec_ad/screw/test/manipulated_front/018.png,manipulated_front,1,0.7521671056747437
5,data/mvtec_ad/screw/test/good/005.png,good,0,0.7456291317939758
76,data/mvtec_ad/screw/test/scratch_head/011.png,scratch_head,1,0.7424298524856567
123,data/mvtec_ad/screw/test/thread_side/009.png,thread_side,1,0.741012454032898
157,data/mvtec_ad/screw/test/thread_top/020.png,thread_top,1,0.7384447455406189
90,data/mvtec_ad/screw/test/scratch_neck/001.png,scratch_neck,1,0.7280014157295227
110,data/mvtec_ad/screw/test/scratch_neck/021.png,scratch_neck,1,0.7270749807357788
117,data/mvtec_ad/screw/test/thread_side/003.png,thread_side,1,0.7261446118354797
142,data/mvtec_ad/screw/test/thread_top/005.png,thread_top,1,0.7197631001472473
72,data/mvtec_ad/screw/test/scratch_head/007.png,scratch_head,1,0.713238000869751
111,data/mvtec_ad/screw/test/scratch_neck/022.png,scratch_neck,1,0.711468517780304
80,data/mvtec_ad/screw/test/scratch_head/015.png,scratch_head,1,0.703228771686554
70,data/mvtec_ad/screw/test/scratch_head/005.png,scratch_head,1,0.7025792002677917
77,data/mvtec_ad/screw/test/scratch_head/012.png,scratch_head,1,0.7024040818214417
52,data/mvtec_ad/screw/test/manipulated_front/011.png,manipulated_front,1,0.7011457085609436
156,data/mvtec_ad/screw/test/thread_top/019.png,thread_top,1,0.700368344783783
145,data/mvtec_ad/screw/test/thread_top/008.png,thread_top,1,0.6997866630554199
82,data/mvtec_ad/screw/test/scratch_head/017.png,scratch_head,1,0.698790431022644
56,data/mvtec_ad/screw/test/manipulated_front/015.png,manipulated_front,1,0.6979978084564209
83,data/mvtec_ad/screw/test/scratch_head/018.png,scratch_head,1,0.6961304545402527
84,data/mvtec_ad/screw/test/scratch_head/019.png,scratch_head,1,0.6954562664031982
149,data/mvtec_ad/screw/test/thread_top/012.png,thread_top,1,0.6953176259994507
54,data/mvtec_ad/screw/test/manipulated_front/013.png,manipulated_front,1,0.6949135661125183
124,data/mvtec_ad/screw/test/thread_side/010.png,thread_side,1,0.6932493448257446
57,data/mvtec_ad/screw/test/manipulated_front/016.png,manipulated_front,1,0.6924440264701843
71,data/mvtec_ad/screw/test/scratch_head/006.png,scratch_head,1,0.6917033791542053
66,data/mvtec_ad/screw/test/scratch_head/001.png,scratch_head,1,0.69127357006073
63,data/mvtec_ad/screw/test/manipulated_front/022.png,manipulated_front,1,0.6884015798568726
153,data/mvtec_ad/screw/test/thread_top/016.png,thread_top,1,0.6877377033233643
119,data/mvtec_ad/screw/test/thread_side/005.png,thread_side,1,0.6856123208999634
131,data/mvtec_ad/screw/test/thread_side/017.png,thread_side,1,0.6850104928016663
139,data/mvtec_ad/screw/test/thread_top/002.png,thread_top,1,0.6848969459533691
45,data/mvtec_ad/screw/test/manipulated_front/004.png,manipulated_front,1,0.6842226386070251
62,data/mvtec_ad/screw/test/manipulated_front/021.png,manipulated_front,1,0.6820430755615234
4,data/mvtec_ad/screw/test/good/004.png,good,0,0.6817309260368347
89,data/mvtec_ad/screw/test/scratch_neck/000.png,scratch_neck,1,0.6811966896057129
50,data/mvtec_ad/screw/test/manipulated_front/009.png,manipulated_front,1,0.6798389554023743
55,data/mvtec_ad/screw/test/manipulated_front/014.png,manipulated_front,1,0.6793041825294495
75,data/mvtec_ad/screw/test/scratch_head/010.png,scratch_head,1,0.6792009472846985
81,data/mvtec_ad/screw/test/scratch_head/016.png,scratch_head,1,0.6790439486503601
101,data/mvtec_ad/screw/test/scratch_neck/012.png,scratch_neck,1,0.678411602973938
155,data/mvtec_ad/screw/test/thread_top/018.png,thread_top,1,0.6755152940750122
78,data/mvtec_ad/screw/test/scratch_head/013.png,scratch_head,1,0.6747944951057434
122,data/mvtec_ad/screw/test/thread_side/008.png,thread_side,1,0.670758068561554
99,data/mvtec_ad/screw/test/scratch_neck/010.png,scratch_neck,1,0.6706525683403015
138,data/mvtec_ad/screw/test/thread_top/001.png,thread_top,1,0.6705222725868225
94,data/mvtec_ad/screw/test/scratch_neck/005.png,scratch_neck,1,0.6682278513908386
103,data/mvtec_ad/screw/test/scratch_neck/014.png,scratch_neck,1,0.6669000387191772
151,data/mvtec_ad/screw/test/thread_top/014.png,thread_top,1,0.6665023565292358
49,data/mvtec_ad/screw/test/manipulated_front/008.png,manipulated_front,1,0.6663275957107544
48,data/mvtec_ad/screw/test/manipulated_front/007.png,manipulated_front,1,0.6654093861579895
44,data/mvtec_ad/screw/test/manipulated_front/003.png,manipulated_front,1,0.6643097996711731
69,data/mvtec_ad/screw/test/scratch_head/004.png,scratch_head,1,0.6642292737960815
68,data/mvtec_ad/screw/test/scratch_head/003.png,scratch_head,1,0.663555920124054
112,data/mvtec_ad/screw/test/scratch_neck/023.png,scratch_neck,1,0.6633197665214539
67,data/mvtec_ad/screw/test/scratch_head/002.png,scratch_head,1,0.6631981134414673
154,data/mvtec_ad/screw/test/thread_top/017.png,thread_top,1,0.6621375679969788
121,data/mvtec_ad/screw/test/thread_side/007.png,thread_side,1,0.6612008213996887
115,data/mvtec_ad/screw/test/thread_side/001.png,thread_side,1,0.6600059866905212
51,data/mvtec_ad/screw/test/manipulated_front/010.png,manipulated_front,1,0.659258246421814
118,data/mvtec_ad/screw/test/thread_side/004.png,thread_side,1,0.6571813821792603
147,data/mvtec_ad/screw/test/thread_top/010.png,thread_top,1,0.6495123505592346
53,data/mvtec_ad/screw/test/manipulated_front/012.png,manipulated_front,1,0.6488354802131653
130,data/mvtec_ad/screw/test/thread_side/016.png,thread_side,1,0.6487571001052856
136,data/mvtec_ad/screw/test/thread_side/022.png,thread_side,1,0.64798504114151
143,data/mvtec_ad/screw/test/thread_top/006.png,thread_top,1,0.6477232575416565
14,data/mvtec_ad/screw/test/good/014.png,good,0,0.6468230485916138
133,data/mvtec_ad/screw/test/thread_side/019.png,thread_side,1,0.6463177800178528
79,data/mvtec_ad/screw/test/scratch_head/014.png,scratch_head,1,0.6462042331695557
150,data/mvtec_ad/screw/test/thread_top/013.png,thread_top,1,0.644774854183197
58,data/mvtec_ad/screw/test/manipulated_front/017.png,manipulated_front,1,0.6429722905158997
91,data/mvtec_ad/screw/test/scratch_neck/002.png,scratch_neck,1,0.6417189836502075
24,data/mvtec_ad/screw/test/good/024.png,good,0,0.6410958766937256
132,data/mvtec_ad/screw/test/thread_side/018.png,thread_side,1,0.6409755945205688
15,data/mvtec_ad/screw/test/good/015.png,good,0,0.6377130150794983
159,data/mvtec_ad/screw/test/thread_top/022.png,thread_top,1,0.637070894241333
152,data/mvtec_ad/screw/test/thread_top/015.png,thread_top,1,0.6340819597244263
88,data/mvtec_ad/screw/test/scratch_head/023.png,scratch_head,1,0.6338646411895752
38,data/mvtec_ad/screw/test/good/038.png,good,0,0.6335431933403015
74,data/mvtec_ad/screw/test/scratch_head/009.png,scratch_head,1,0.6330484747886658
86,data/mvtec_ad/screw/test/scratch_head/021.png,scratch_head,1,0.6316292881965637
3,data/mvtec_ad/screw/test/good/003.png,good,0,0.6296263933181763
41,data/mvtec_ad/screw/test/manipulated_front/000.png,manipulated_front,1,0.6287761330604553
134,data/mvtec_ad/screw/test/thread_side/020.png,thread_side,1,0.6282083988189697
137,data/mvtec_ad/screw/test/thread_top/000.png,thread_top,1,0.6281076669692993
64,data/mvtec_ad/screw/test/manipulated_front/023.png,manipulated_front,1,0.6274265050888062
7,data/mvtec_ad/screw/test/good/007.png,good,0,0.6255371570587158
114,data/mvtec_ad/screw/test/thread_side/000.png,thread_side,1,0.6240071058273315
30,data/mvtec_ad/screw/test/good/030.png,good,0,0.6231956481933594
12,data/mvtec_ad/screw/test/good/012.png,good,0,0.6226426362991333
141,data/mvtec_ad/screw/test/thread_top/004.png,thread_top,1,0.6223426461219788
87,data/mvtec_ad/screw/test/scratch_head/022.png,scratch_head,1,0.6213184595108032
85,data/mvtec_ad/screw/test/scratch_head/020.png,scratch_head,1,0.621251106262207
116,data/mvtec_ad/screw/test/thread_side/002.png,thread_side,1,0.6205334067344666
73,data/mvtec_ad/screw/test/scratch_head/008.png,scratch_head,1,0.6197558641433716
47,data/mvtec_ad/screw/test/manipulated_front/006.png,manipulated_front,1,0.6169043779373169
106,data/mvtec_ad/screw/test/scratch_neck/017.png,scratch_neck,1,0.6166934370994568
125,data/mvtec_ad/screw/test/thread_side/011.png,thread_side,1,0.6146203875541687
60,data/mvtec_ad/screw/test/manipulated_front/019.png,manipulated_front,1,0.6145923733711243
65,data/mvtec_ad/screw/test/scratch_head/000.png,scratch_head,1,0.6120078563690186
46,data/mvtec_ad/screw/test/manipulated_front/005.png,manipulated_front,1,0.6111292243003845
129,data/mvtec_ad/screw/test/thread_side/015.png,thread_side,1,0.610484778881073
39,data/mvtec_ad/screw/test/good/039.png,good,0,0.6095338463783264
127,data/mvtec_ad/screw/test/thread_side/013.png,thread_side,1,0.6093392968177795
31,data/mvtec_ad/screw/test/good/031.png,good,0,0.6075683832168579
6,data/mvtec_ad/screw/test/good/006.png,good,0,0.6062175631523132
1,data/mvtec_ad/screw/test/good/001.png,good,0,0.6055240035057068
146,data/mvtec_ad/screw/test/thread_top/009.png,thread_top,1,0.6052265167236328
32,data/mvtec_ad/screw/test/good/032.png,good,0,0.6051982045173645
11,data/mvtec_ad/screw/test/good/011.png,good,0,0.603880763053894
36,data/mvtec_ad/screw/test/good/036.png,good,0,0.6027832627296448
18,data/mvtec_ad/screw/test/good/018.png,good,0,0.6027166247367859
126,data/mvtec_ad/screw/test/thread_side/012.png,thread_side,1,0.6020330786705017
16,data/mvtec_ad/screw/test/good/016.png,good,0,0.601616382598877
27,data/mvtec_ad/screw/test/good/027.png,good,0,0.6014736294746399
140,data/mvtec_ad/screw/test/thread_top/003.png,thread_top,1,0.6003008484840393
