sample_index,image_path,defect_type,label,image_score,feature_score,ae_score,image_h,image_w,mask_positive_pixels,feature_weight,ae_weight
4,data/mvtec_ad/bottle/test/broken_large/004.png,broken_large,1,0.9964715242385864,0.973527491092682,0.0212843678891658,900,900,33132,0.5,0.5
24,data/mvtec_ad/bottle/test/broken_small/004.png,broken_small,1,0.9962891340255736,0.9799456000328064,0.0204159989953041,900,900,25926,0.5,0.5
34,data/mvtec_ad/bottle/test/broken_small/014.png,broken_small,1,0.9951045513153076,0.8439893126487732,0.0173860993236303,900,900,14546,0.5,0.5
41,data/mvtec_ad/bottle/test/broken_small/021.png,broken_small,1,0.9942470788955688,0.9417365193367004,0.0184577703475952,900,900,14995,0.5,0.5
26,data/mvtec_ad/bottle/test/broken_small/006.png,broken_small,1,0.9898786544799804,0.9112759828567504,0.0190494023263454,900,900,21797,0.5,0.5
14,data/mvtec_ad/bottle/test/broken_large/014.png,broken_large,1,0.9889863729476928,0.9049893021583556,0.020360492169857,900,900,38206,0.5,0.5
37,data/mvtec_ad/bottle/test/broken_small/017.png,broken_small,1,0.9879105687141418,0.94831520318985,0.0214730929583311,900,900,20384,0.5,0.5
29,data/mvtec_ad/bottle/test/broken_small/009.png,broken_small,1,0.9868709444999696,0.9162287712097168,0.0169742479920387,900,900,19096,0.5,0.5
17,data/mvtec_ad/bottle/test/broken_large/017.png,broken_large,1,0.985369086265564,0.9355243444442748,0.0202524978667497,900,900,114063,0.5,0.5
30,data/mvtec_ad/bottle/test/broken_small/010.png,broken_small,1,0.9843008518218994,0.941092014312744,0.0185702964663505,900,900,37177,0.5,0.5
21,data/mvtec_ad/bottle/test/broken_small/001.png,broken_small,1,0.9802538752555848,0.9530861377716064,0.0185764618217945,900,900,11966,0.5,0.5
40,data/mvtec_ad/bottle/test/broken_small/020.png,broken_small,1,0.979706645011902,0.9661353826522828,0.0201129950582981,900,900,28333,0.5,0.5
38,data/mvtec_ad/bottle/test/broken_small/018.png,broken_small,1,0.9780508279800416,0.9602194428443908,0.0215590894222259,900,900,46314,0.5,0.5
60,data/mvtec_ad/bottle/test/contamination/018.png,contamination,1,0.9766275882720948,0.9556405544281006,0.0214766412973403,900,900,4663,0.5,0.5
56,data/mvtec_ad/bottle/test/contamination/014.png,contamination,1,0.9765763878822328,1.0384994745254517,0.0176008902490139,900,900,5429,0.5,0.5
22,data/mvtec_ad/bottle/test/broken_small/002.png,broken_small,1,0.9764041900634766,0.9410894513130188,0.0191836468875408,900,900,29456,0.5,0.5
59,data/mvtec_ad/bottle/test/contamination/017.png,contamination,1,0.9755057096481324,1.0009955167770386,0.0217515788972377,900,900,67541,0.5,0.5
43,data/mvtec_ad/bottle/test/contamination/001.png,contamination,1,0.9749987125396729,0.7299818992614746,0.017003271728754,900,900,58120,0.5,0.5
32,data/mvtec_ad/bottle/test/broken_small/012.png,broken_small,1,0.974499762058258,0.96237313747406,0.0214416161179542,900,900,63191,0.5,0.5
55,data/mvtec_ad/bottle/test/contamination/013.png,contamination,1,0.9740071892738342,0.9770089387893676,0.0193956531584262,900,900,41319,0.5,0.5
20,data/mvtec_ad/bottle/test/broken_small/000.png,broken_small,1,0.9716335535049438,0.8171734809875488,0.0167447254061698,900,900,7166,0.5,0.5
39,data/mvtec_ad/bottle/test/broken_small/019.png,broken_small,1,0.9710548520088196,0.9392430782318116,0.0160494893789291,900,900,22626,0.5,0.5
31,data/mvtec_ad/bottle/test/broken_small/011.png,broken_small,1,0.9613937735557556,0.8792984485626221,0.0174857899546623,900,900,15597,0.5,0.5
49,data/mvtec_ad/bottle/test/contamination/007.png,contamination,1,0.9606289863586426,1.0303404331207275,0.0230320207774639,900,900,45048,0.5,0.5
23,data/mvtec_ad/bottle/test/broken_small/003.png,broken_small,1,0.959181308746338,0.9281902313232422,0.0204352848231792,900,900,65292,0.5,0.5
33,data/mvtec_ad/bottle/test/broken_small/013.png,broken_small,1,0.9574151635169984,0.894199550151825,0.0172599758952856,900,900,26219,0.5,0.5
15,data/mvtec_ad/bottle/test/broken_large/015.png,broken_large,1,0.955485463142395,0.925765872001648,0.0186496004462242,900,900,75659,0.5,0.5
1,data/mvtec_ad/bottle/test/broken_large/001.png,broken_large,1,0.9547735452651978,0.9685692191123962,0.0170814767479896,900,900,76641,0.5,0.5
71,data/mvtec_ad/bottle/test/good/008.png,good,0,0.952728509902954,0.4472932815551758,0.0183087829500436,900,900,0,0.5,0.5
11,data/mvtec_ad/bottle/test/broken_large/011.png,broken_large,1,0.9502838850021362,0.8420647978782654,0.0172986276447772,900,900,60540,0.5,0.5
6,data/mvtec_ad/bottle/test/broken_large/006.png,broken_large,1,0.9494452476501464,1.0006394386291504,0.0185344461351633,900,900,123810,0.5,0.5
25,data/mvtec_ad/bottle/test/broken_small/005.png,broken_small,1,0.947948694229126,0.9018698334693908,0.0171151645481586,900,900,12266,0.5,0.5
12,data/mvtec_ad/bottle/test/broken_large/012.png,broken_large,1,0.9421035647392272,0.9572257995605468,0.0185109637677669,900,900,70457,0.5,0.5
5,data/mvtec_ad/bottle/test/broken_large/005.png,broken_large,1,0.9384686946868896,0.9654064774513244,0.0177448242902755,900,900,33201,0.5,0.5
13,data/mvtec_ad/bottle/test/broken_large/013.png,broken_large,1,0.935836911201477,0.9207363724708556,0.0194060616195201,900,900,109290,0.5,0.5
8,data/mvtec_ad/bottle/test/broken_large/008.png,broken_large,1,0.932643711566925,0.9257423877716064,0.0189797319471836,900,900,105614,0.5,0.5
9,data/mvtec_ad/bottle/test/broken_large/009.png,broken_large,1,0.9322518110275269,0.8910289406776428,0.0168888885527849,900,900,70875,0.5,0.5
36,data/mvtec_ad/bottle/test/broken_small/016.png,broken_small,1,0.9311061501502992,0.9662691950798036,0.0161427333950996,900,900,16578,0.5,0.5
16,data/mvtec_ad/bottle/test/broken_large/016.png,broken_large,1,0.9250146150588988,0.9243062734603882,0.0203352086246013,900,900,118913,0.5,0.5
27,data/mvtec_ad/bottle/test/broken_small/007.png,broken_small,1,0.9240800142288208,0.8496274948120117,0.0172533653676509,900,900,17046,0.5,0.5
10,data/mvtec_ad/bottle/test/broken_large/010.png,broken_large,1,0.923796772956848,0.9600489139556884,0.017180785536766,900,900,90028,0.5,0.5
75,data/mvtec_ad/bottle/test/good/012.png,good,0,0.9183964729309082,0.4716202914714813,0.0185987818986177,900,900,0,0.5,0.5
18,data/mvtec_ad/bottle/test/broken_large/018.png,broken_large,1,0.9120893478393556,0.9912993907928468,0.0194197539240121,900,900,106080,0.5,0.5
58,data/mvtec_ad/bottle/test/contamination/016.png,contamination,1,0.9115031361579896,0.7578518986701965,0.0238037519156932,900,900,122515,0.5,0.5
3,data/mvtec_ad/bottle/test/broken_large/003.png,broken_large,1,0.9085415601730348,0.9898985624313354,0.02014553360641,900,900,222091,0.5,0.5
19,data/mvtec_ad/bottle/test/broken_large/019.png,broken_large,1,0.9053287506103516,0.9472410678863524,0.0182720981538295,900,900,102217,0.5,0.5
35,data/mvtec_ad/bottle/test/broken_small/015.png,broken_small,1,0.9019970297813416,0.901928722858429,0.0180718023329973,900,900,13480,0.5,0.5
28,data/mvtec_ad/bottle/test/broken_small/008.png,broken_small,1,0.8978527188301086,0.8724140524864197,0.0180998407304286,900,900,17311,0.5,0.5
65,data/mvtec_ad/bottle/test/good/002.png,good,0,0.8963673114776611,0.5840014815330505,0.0189629979431629,900,900,0,0.5,0.5
74,data/mvtec_ad/bottle/test/good/011.png,good,0,0.8963568210601807,0.4749886095523834,0.0177280567586421,900,900,0,0.5,0.5
0,data/mvtec_ad/bottle/test/broken_large/000.png,broken_large,1,0.8958097100257874,0.9452248811721802,0.0188056603074073,900,900,88192,0.5,0.5
7,data/mvtec_ad/bottle/test/broken_large/007.png,broken_large,1,0.8904470801353455,0.9318423867225648,0.0175585784018039,900,900,130952,0.5,0.5
81,data/mvtec_ad/bottle/test/good/018.png,good,0,0.8896777629852295,0.4896388053894043,0.0152495009824633,900,900,0,0.5,0.5
2,data/mvtec_ad/bottle/test/broken_large/002.png,broken_large,1,0.8814201354980469,0.9354523420333862,0.0177304837852716,900,900,125835,0.5,0.5
52,data/mvtec_ad/bottle/test/contamination/010.png,contamination,1,0.8783120512962341,0.8862518668174744,0.0189795009791851,900,900,93231,0.5,0.5
80,data/mvtec_ad/bottle/test/good/017.png,good,0,0.8748447895050049,0.4522619247436523,0.01845034211874,900,900,0,0.5,0.5
66,data/mvtec_ad/bottle/test/good/003.png,good,0,0.8727323412895203,0.4369339644908905,0.0165237635374069,900,900,0,0.5,0.5
70,data/mvtec_ad/bottle/test/good/007.png,good,0,0.8675909042358398,0.5204905271530151,0.0183346904814243,900,900,0,0.5,0.5
76,data/mvtec_ad/bottle/test/good/013.png,good,0,0.8519856929779053,0.4727912843227386,0.0185493770986795,900,900,0,0.5,0.5
50,data/mvtec_ad/bottle/test/contamination/008.png,contamination,1,0.8492277264595032,0.8544129133224487,0.0169605463743209,900,900,133876,0.5,0.5
73,data/mvtec_ad/bottle/test/good/010.png,good,0,0.8451122045516968,0.521430253982544,0.0175145920366048,900,900,0,0.5,0.5
68,data/mvtec_ad/bottle/test/good/005.png,good,0,0.8368444442749023,0.4570257663726806,0.0175804588943719,900,900,0,0.5,0.5
77,data/mvtec_ad/bottle/test/good/014.png,good,0,0.8335243463516235,0.4879371225833893,0.0194824356585741,900,900,0,0.5,0.5
72,data/mvtec_ad/bottle/test/good/009.png,good,0,0.8270823955535889,0.5273302793502808,0.0168754812330007,900,900,0,0.5,0.5
82,data/mvtec_ad/bottle/test/good/019.png,good,0,0.8188095092773438,0.5173164010047913,0.0192867033183574,900,900,0,0.5,0.5
62,data/mvtec_ad/bottle/test/contamination/020.png,contamination,1,0.8170322179794312,0.6955626606941223,0.021828131750226,900,900,121385,0.5,0.5
69,data/mvtec_ad/bottle/test/good/006.png,good,0,0.8129642009735107,0.5499996542930603,0.0177421458065509,900,900,0,0.5,0.5
79,data/mvtec_ad/bottle/test/good/016.png,good,0,0.809066653251648,0.5956820845603943,0.018253780901432,900,900,0,0.5,0.5
46,data/mvtec_ad/bottle/test/contamination/004.png,contamination,1,0.8011610507965088,0.7163624167442322,0.0183720551431179,900,900,16790,0.5,0.5
45,data/mvtec_ad/bottle/test/contamination/003.png,contamination,1,0.7878247499465942,0.6719725131988525,0.0179355032742023,900,900,21317,0.5,0.5
