image_path,label,image_score,predicted_label,predicted_class,true_class
data/mvtec_ad/capsule/test/crack/001.png,1,0.9749447107315063,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/004.png,1,0.950867235660553,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/015.png,1,0.947009801864624,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/017.png,1,0.9405460953712464,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/010.png,1,0.9188858270645142,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/015.png,1,0.911659836769104,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/000.png,1,0.8913899660110474,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/008.png,1,0.8886561989784241,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/011.png,1,0.8874179720878601,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/012.png,1,0.8760596513748169,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/011.png,1,0.8695476055145264,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/006.png,1,0.8609135150909424,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/014.png,1,0.8549891710281372,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/000.png,1,0.8504977226257324,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/017.png,1,0.8496161699295044,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/007.png,1,0.8443266749382019,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/003.png,1,0.8423958420753479,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/013.png,1,0.8398423194885254,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/018.png,1,0.8368392586708069,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/013.png,1,0.8296839594841003,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/014.png,1,0.8266385793685913,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/016.png,1,0.8219302296638489,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/001.png,1,0.82138592004776,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/009.png,1,0.8207029700279236,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/018.png,1,0.8153442144393921,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/008.png,1,0.8097281455993652,1,anomaly,anomaly
data/mvtec_ad/capsule/test/scratch/008.png,1,0.8027628064155579,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/014.png,1,0.7995561361312866,1,anomaly,anomaly
data/mvtec_ad/capsule/test/scratch/022.png,1,0.7971168756484985,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/019.png,1,0.7929081320762634,1,anomaly,anomaly
data/mvtec_ad/capsule/test/scratch/016.png,1,0.7863209247589111,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/013.png,1,0.7759861946105957,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/007.png,1,0.7714421153068542,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/010.png,1,0.770930290222168,1,anomaly,anomaly
data/mvtec_ad/capsule/test/scratch/015.png,1,0.7582184672355652,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/009.png,1,0.7486802935600281,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/011.png,1,0.7470062971115112,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/005.png,1,0.7446174025535583,1,anomaly,anomaly
data/mvtec_ad/capsule/test/scratch/018.png,1,0.7440085411071777,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/003.png,1,0.7430875897407532,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/006.png,1,0.7412310838699341,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/002.png,1,0.7386424541473389,1,anomaly,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/004.png,1,0.7258938550949097,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/018.png,1,0.7214195728302002,1,anomaly,anomaly
data/mvtec_ad/capsule/test/scratch/014.png,1,0.7198899388313293,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/019.png,1,0.7184479832649231,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/004.png,1,0.7127849459648132,1,anomaly,anomaly
data/mvtec_ad/capsule/test/scratch/019.png,1,0.7097910642623901,1,anomaly,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/005.png,1,0.709440290927887,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/016.png,1,0.7087149024009705,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/012.png,1,0.7076193690299988,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/001.png,1,0.7020508646965027,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/002.png,1,0.7014325261116028,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/003.png,1,0.6993850469589233,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/020.png,1,0.6970292925834656,1,anomaly,anomaly
data/mvtec_ad/capsule/test/scratch/020.png,1,0.6775062680244446,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/015.png,1,0.6772089004516602,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/007.png,1,0.6702195405960083,1,anomaly,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/021.png,1,0.6659030914306641,1,anomaly,anomaly
data/mvtec_ad/capsule/test/scratch/010.png,1,0.6645805239677429,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/012.png,1,0.6544850468635559,1,anomaly,anomaly
data/mvtec_ad/capsule/test/scratch/011.png,1,0.6543199419975281,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/002.png,1,0.6539539098739624,1,anomaly,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/020.png,1,0.6525892019271851,1,anomaly,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/013.png,1,0.6498821973800659,1,anomaly,anomaly
data/mvtec_ad/capsule/test/scratch/012.png,1,0.6477474570274353,1,anomaly,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/010.png,1,0.6406452655792236,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/005.png,1,0.6388111114501953,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/017.png,1,0.6379860043525696,1,anomaly,anomaly
data/mvtec_ad/capsule/test/good/006.png,0,0.635549008846283,1,anomaly,normal
data/mvtec_ad/capsule/test/good/021.png,0,0.6318151950836182,0,normal,normal
data/mvtec_ad/capsule/test/poke/009.png,1,0.627402126789093,0,normal,anomaly
data/mvtec_ad/capsule/test/good/019.png,0,0.6250675320625305,0,normal,normal
data/mvtec_ad/capsule/test/scratch/007.png,1,0.6220918893814087,0,normal,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/011.png,1,0.6219674944877625,0,normal,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/018.png,1,0.6184757947921753,0,normal,anomaly
data/mvtec_ad/capsule/test/scratch/006.png,1,0.6178125143051147,0,normal,anomaly
data/mvtec_ad/capsule/test/scratch/002.png,1,0.6167553663253784,0,normal,anomaly
data/mvtec_ad/capsule/test/crack/000.png,1,0.6163994669914246,0,normal,anomaly
data/mvtec_ad/capsule/test/crack/005.png,1,0.6153230667114258,0,normal,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/003.png,1,0.6128847599029541,0,normal,anomaly
data/mvtec_ad/capsule/test/scratch/000.png,1,0.6108779907226562,0,normal,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/007.png,1,0.6086905598640442,0,normal,anomaly
data/mvtec_ad/capsule/test/scratch/001.png,1,0.6085011959075928,0,normal,anomaly
data/mvtec_ad/capsule/test/poke/020.png,1,0.6056603193283081,0,normal,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/014.png,1,0.6052364706993103,0,normal,anomaly
data/mvtec_ad/capsule/test/scratch/004.png,1,0.603600025177002,0,normal,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/008.png,1,0.6035028100013733,0,normal,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/009.png,1,0.6006392240524292,0,normal,anomaly
data/mvtec_ad/capsule/test/poke/004.png,1,0.6002064347267151,0,normal,anomaly
data/mvtec_ad/capsule/test/scratch/013.png,1,0.5968602895736694,0,normal,anomaly
data/mvtec_ad/capsule/test/crack/021.png,1,0.5953951478004456,0,normal,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/016.png,1,0.5840286016464233,0,normal,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/015.png,1,0.582082986831665,0,normal,anomaly
data/mvtec_ad/capsule/test/crack/022.png,1,0.579163134098053,0,normal,anomaly
data/mvtec_ad/capsule/test/poke/006.png,1,0.5738855004310608,0,normal,anomaly
data/mvtec_ad/capsule/test/good/014.png,0,0.5720075368881226,0,normal,normal
data/mvtec_ad/capsule/test/faulty_imprint/000.png,1,0.5693715214729309,0,normal,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/002.png,1,0.5691583752632141,0,normal,anomaly
data/mvtec_ad/capsule/test/crack/008.png,1,0.5669131278991699,0,normal,anomaly
data/mvtec_ad/capsule/test/crack/016.png,1,0.5646175146102905,0,normal,anomaly
data/mvtec_ad/capsule/test/poke/019.png,1,0.5576522350311279,0,normal,anomaly
data/mvtec_ad/capsule/test/scratch/005.png,1,0.5571277141571045,0,normal,anomaly
data/mvtec_ad/capsule/test/good/011.png,0,0.5566924214363098,0,normal,normal
data/mvtec_ad/capsule/test/scratch/009.png,1,0.5546178817749023,0,normal,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/017.png,1,0.5542876124382019,0,normal,anomaly
data/mvtec_ad/capsule/test/faulty_imprint/001.png,1,0.5541076064109802,0,normal,anomaly
