image_path,label,image_score,detector,category,predicted_label,predicted_class,true_class
data/mvtec_ad/transistor/test/misplaced/007.png,1,0.9866515398025512,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/misplaced/008.png,1,0.9609450101852416,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/misplaced/005.png,1,0.9071865677833556,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/damaged_case/009.png,1,0.906769037246704,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/damaged_case/001.png,1,0.9013935923576356,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/damaged_case/008.png,1,0.895433247089386,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/misplaced/001.png,1,0.894969642162323,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/damaged_case/005.png,1,0.8791729211807251,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/damaged_case/000.png,1,0.8769747614860535,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/misplaced/004.png,1,0.8743893504142761,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/damaged_case/003.png,1,0.869172990322113,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/misplaced/009.png,1,0.8687013983726501,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/bent_lead/005.png,1,0.8633077144622803,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/bent_lead/007.png,1,0.862441897392273,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/damaged_case/004.png,1,0.8583725094795227,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/damaged_case/002.png,1,0.847535252571106,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/bent_lead/008.png,1,0.8397744297981262,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/cut_lead/006.png,1,0.8371912837028503,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/cut_lead/003.png,1,0.8365631103515625,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/bent_lead/006.png,1,0.8355395197868347,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/damaged_case/006.png,1,0.820681631565094,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/bent_lead/003.png,1,0.8140780925750732,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/misplaced/000.png,1,0.8133221864700317,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/cut_lead/008.png,1,0.8108744621276855,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/damaged_case/007.png,1,0.8096972703933716,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/bent_lead/009.png,1,0.8049879670143127,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/cut_lead/004.png,1,0.8004030585289001,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/bent_lead/004.png,1,0.7988187670707703,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/good/014.png,0,0.7982088327407837,feature,transistor,1,anomaly,normal
data/mvtec_ad/transistor/test/bent_lead/002.png,1,0.7956820726394653,feature,transistor,1,anomaly,anomaly
data/mvtec_ad/transistor/test/cut_lead/002.png,1,0.7939040660858154,feature,transistor,0,normal,anomaly
data/mvtec_ad/transistor/test/good/055.png,0,0.7928953766822815,feature,transistor,0,normal,normal
data/mvtec_ad/transistor/test/misplaced/006.png,1,0.7921541333198547,feature,transistor,0,normal,anomaly
data/mvtec_ad/transistor/test/cut_lead/005.png,1,0.788865327835083,feature,transistor,0,normal,anomaly
data/mvtec_ad/transistor/test/bent_lead/000.png,1,0.7865378856658936,feature,transistor,0,normal,anomaly
data/mvtec_ad/transistor/test/cut_lead/009.png,1,0.7739991545677185,feature,transistor,0,normal,anomaly
data/mvtec_ad/transistor/test/cut_lead/000.png,1,0.7731398940086365,feature,transistor,0,normal,anomaly
data/mvtec_ad/transistor/test/good/037.png,0,0.7679042816162109,feature,transistor,0,normal,normal
data/mvtec_ad/transistor/test/cut_lead/001.png,1,0.7670772075653076,feature,transistor,0,normal,anomaly
data/mvtec_ad/transistor/test/cut_lead/007.png,1,0.7627695798873901,feature,transistor,0,normal,anomaly
data/mvtec_ad/transistor/test/good/026.png,0,0.7625449299812317,feature,transistor,0,normal,normal
data/mvtec_ad/transistor/test/good/031.png,0,0.7607534527778625,feature,transistor,0,normal,normal
data/mvtec_ad/transistor/test/good/045.png,0,0.7559045553207397,feature,transistor,0,normal,normal
data/mvtec_ad/transistor/test/misplaced/003.png,1,0.7536706328392029,feature,transistor,0,normal,anomaly
data/mvtec_ad/transistor/test/good/004.png,0,0.7392868399620056,feature,transistor,0,normal,normal
data/mvtec_ad/transistor/test/good/010.png,0,0.739034116268158,feature,transistor,0,normal,normal
data/mvtec_ad/transistor/test/good/042.png,0,0.7361828684806824,feature,transistor,0,normal,normal
data/mvtec_ad/transistor/test/good/044.png,0,0.7338209748268127,feature,transistor,0,normal,normal
