sample_index,image_path,defect_type,label,image_score,image_h,image_w,mask_positive_pixels
54,data/mvtec_ad/capsule/test/good/009.png,good,0,0.018611125648021698,1000,1000,0
1,data/mvtec_ad/capsule/test/crack/001.png,crack,1,0.017865639179944992,1000,1000,23268
121,data/mvtec_ad/capsule/test/squeeze/009.png,squeeze,1,0.01645396277308464,1000,1000,48392
113,data/mvtec_ad/capsule/test/squeeze/001.png,squeeze,1,0.016449758782982826,1000,1000,50215
64,data/mvtec_ad/capsule/test/good/019.png,good,0,0.016146501526236534,1000,1000,0
49,data/mvtec_ad/capsule/test/good/004.png,good,0,0.015959441661834717,1000,1000,0
119,data/mvtec_ad/capsule/test/squeeze/007.png,squeeze,1,0.015890071168541908,1000,1000,66178
126,data/mvtec_ad/capsule/test/squeeze/014.png,squeeze,1,0.01572873815894127,1000,1000,80787
127,data/mvtec_ad/capsule/test/squeeze/015.png,squeeze,1,0.015626290813088417,1000,1000,23973
123,data/mvtec_ad/capsule/test/squeeze/011.png,squeeze,1,0.015048753470182419,1000,1000,61876
52,data/mvtec_ad/capsule/test/good/007.png,good,0,0.014609409496188164,1000,1000,0
114,data/mvtec_ad/capsule/test/squeeze/002.png,squeeze,1,0.014485863037407398,1000,1000,1881
112,data/mvtec_ad/capsule/test/squeeze/000.png,squeeze,1,0.014444230124354362,1000,1000,76945
53,data/mvtec_ad/capsule/test/good/008.png,good,0,0.014302685856819153,1000,1000,0
125,data/mvtec_ad/capsule/test/squeeze/013.png,squeeze,1,0.014255702495574951,1000,1000,21950
130,data/mvtec_ad/capsule/test/squeeze/018.png,squeeze,1,0.014227241277694702,1000,1000,11339
124,data/mvtec_ad/capsule/test/squeeze/012.png,squeeze,1,0.013964851386845112,1000,1000,64136
129,data/mvtec_ad/capsule/test/squeeze/017.png,squeeze,1,0.013816582970321178,1000,1000,5786
122,data/mvtec_ad/capsule/test/squeeze/010.png,squeeze,1,0.013788850978016853,1000,1000,11767
116,data/mvtec_ad/capsule/test/squeeze/004.png,squeeze,1,0.013534072786569595,1000,1000,5830
118,data/mvtec_ad/capsule/test/squeeze/006.png,squeeze,1,0.013505559414625168,1000,1000,70635
51,data/mvtec_ad/capsule/test/good/006.png,good,0,0.013482659123837948,1000,1000,0
120,data/mvtec_ad/capsule/test/squeeze/008.png,squeeze,1,0.013434194959700108,1000,1000,31191
92,data/mvtec_ad/capsule/test/scratch/003.png,scratch,1,0.013400087133049965,1000,1000,8001
117,data/mvtec_ad/capsule/test/squeeze/005.png,squeeze,1,0.01339021697640419,1000,1000,5820
10,data/mvtec_ad/capsule/test/crack/010.png,crack,1,0.013386563397943974,1000,1000,17974
47,data/mvtec_ad/capsule/test/good/002.png,good,0,0.01331662479788065,1000,1000,0
128,data/mvtec_ad/capsule/test/squeeze/016.png,squeeze,1,0.013287344016134739,1000,1000,80278
6,data/mvtec_ad/capsule/test/crack/006.png,crack,1,0.013272822834551334,1000,1000,5236
4,data/mvtec_ad/capsule/test/crack/004.png,crack,1,0.013169270008802414,1000,1000,3043
11,data/mvtec_ad/capsule/test/crack/011.png,crack,1,0.013168621808290482,1000,1000,5428
57,data/mvtec_ad/capsule/test/good/012.png,good,0,0.013035896234214306,1000,1000,0
2,data/mvtec_ad/capsule/test/crack/002.png,crack,1,0.012997418642044067,1000,1000,2118
73,data/mvtec_ad/capsule/test/poke/005.png,poke,1,0.012974336743354797,1000,1000,997
68,data/mvtec_ad/capsule/test/poke/000.png,poke,1,0.012967130169272423,1000,1000,12289
98,data/mvtec_ad/capsule/test/scratch/009.png,scratch,1,0.012948603369295597,1000,1000,9587
66,data/mvtec_ad/capsule/test/good/021.png,good,0,0.012910936027765274,1000,1000,0
