sample_index,image_path,defect_type,label,image_score,image_h,image_w,mask_positive_pixels
11,data/mvtec_ad/cable/test/bent_wire/011.png,bent_wire,1,0.04012171924114227,1024,1024,119231
55,data/mvtec_ad/cable/test/cut_outer_insulation/005.png,cut_outer_insulation,1,0.03790893405675888,1024,1024,4647
36,data/mvtec_ad/cable/test/cut_inner_insulation/000.png,cut_inner_insulation,1,0.037601288408041,1024,1024,33306
53,data/mvtec_ad/cable/test/cut_outer_insulation/003.png,cut_outer_insulation,1,0.037591416388750076,1024,1024,7697
59,data/mvtec_ad/cable/test/cut_outer_insulation/009.png,cut_outer_insulation,1,0.036538705229759216,1024,1024,10318
13,data/mvtec_ad/cable/test/cable_swap/000.png,cable_swap,1,0.0361151359975338,1024,1024,67133
18,data/mvtec_ad/cable/test/cable_swap/005.png,cable_swap,1,0.03599976375699043,1024,1024,65474
128,data/mvtec_ad/cable/test/missing_cable/010.png,missing_cable,1,0.03548648953437805,1024,1024,84372
101,data/mvtec_ad/cable/test/good/041.png,good,0,0.03511631116271019,1024,1024,0
39,data/mvtec_ad/cable/test/cut_inner_insulation/003.png,cut_inner_insulation,1,0.03504405543208122,1024,1024,62868
47,data/mvtec_ad/cable/test/cut_inner_insulation/011.png,cut_inner_insulation,1,0.035040974617004395,1024,1024,56332
94,data/mvtec_ad/cable/test/good/034.png,good,0,0.034985534846782684,1024,1024,0
5,data/mvtec_ad/cable/test/bent_wire/005.png,bent_wire,1,0.034885477274656296,1024,1024,37738
50,data/mvtec_ad/cable/test/cut_outer_insulation/000.png,cut_outer_insulation,1,0.034880317747592926,1024,1024,23454
54,data/mvtec_ad/cable/test/cut_outer_insulation/004.png,cut_outer_insulation,1,0.034484200179576874,1024,1024,24050
111,data/mvtec_ad/cable/test/good/051.png,good,0,0.034455396234989166,1024,1024,0
49,data/mvtec_ad/cable/test/cut_inner_insulation/013.png,cut_inner_insulation,1,0.03434119373559952,1024,1024,29743
41,data/mvtec_ad/cable/test/cut_inner_insulation/005.png,cut_inner_insulation,1,0.03424040973186493,1024,1024,27373
96,data/mvtec_ad/cable/test/good/036.png,good,0,0.03420601040124893,1024,1024,0
117,data/mvtec_ad/cable/test/good/057.png,good,0,0.034194350242614746,1024,1024,0
51,data/mvtec_ad/cable/test/cut_outer_insulation/001.png,cut_outer_insulation,1,0.03409852087497711,1024,1024,7513
46,data/mvtec_ad/cable/test/cut_inner_insulation/010.png,cut_inner_insulation,1,0.03409022092819214,1024,1024,31665
56,data/mvtec_ad/cable/test/cut_outer_insulation/006.png,cut_outer_insulation,1,0.03386301174759865,1024,1024,11710
93,data/mvtec_ad/cable/test/good/033.png,good,0,0.0338263139128685,1024,1024,0
52,data/mvtec_ad/cable/test/cut_outer_insulation/002.png,cut_outer_insulation,1,0.03367944806814194,1024,1024,14604
57,data/mvtec_ad/cable/test/cut_outer_insulation/007.png,cut_outer_insulation,1,0.03363630920648575,1024,1024,21941
25,data/mvtec_ad/cable/test/combined/000.png,combined,1,0.0335247777402401,1024,1024,42321
38,data/mvtec_ad/cable/test/cut_inner_insulation/002.png,cut_inner_insulation,1,0.03330276533961296,1024,1024,26929
48,data/mvtec_ad/cable/test/cut_inner_insulation/012.png,cut_inner_insulation,1,0.0332690104842186,1024,1024,103750
115,data/mvtec_ad/cable/test/good/055.png,good,0,0.03309020400047302,1024,1024,0
37,data/mvtec_ad/cable/test/cut_inner_insulation/001.png,cut_inner_insulation,1,0.033089324831962585,1024,1024,30558
118,data/mvtec_ad/cable/test/missing_cable/000.png,missing_cable,1,0.033073440194129944,1024,1024,74489
16,data/mvtec_ad/cable/test/cable_swap/003.png,cable_swap,1,0.03306245058774948,1024,1024,59063
45,data/mvtec_ad/cable/test/cut_inner_insulation/009.png,cut_inner_insulation,1,0.03305473178625107,1024,1024,61146
23,data/mvtec_ad/cable/test/cable_swap/010.png,cable_swap,1,0.03291773051023483,1024,1024,60502
3,data/mvtec_ad/cable/test/bent_wire/003.png,bent_wire,1,0.03289354592561722,1024,1024,12881
9,data/mvtec_ad/cable/test/bent_wire/009.png,bent_wire,1,0.032786980271339417,1024,1024,38202
7,data/mvtec_ad/cable/test/bent_wire/007.png,bent_wire,1,0.032658256590366364,1024,1024,38552
10,data/mvtec_ad/cable/test/bent_wire/010.png,bent_wire,1,0.03264593333005905,1024,1024,38102
98,data/mvtec_ad/cable/test/good/038.png,good,0,0.03259924426674843,1024,1024,0
81,data/mvtec_ad/cable/test/good/021.png,good,0,0.032408297061920166,1024,1024,0
