image_path,label,image_score,detector,category,predicted_label,predicted_class,true_class
data/mvtec_ad/screw/test/scratch_neck/009.png,1,0.8661813735961914,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/003.png,1,0.8586584329605103,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/008.png,1,0.8516073822975159,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/016.png,1,0.8138536214828491,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/007.png,1,0.8035064935684204,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/006.png,1,0.8029420971870422,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/019.png,1,0.8003130555152893,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/013.png,1,0.7961949706077576,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/024.png,1,0.7915514707565308,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/018.png,1,0.7880671620368958,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/015.png,1,0.7880176305770874,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/004.png,1,0.7775374054908752,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/thread_top/007.png,1,0.7767066359519958,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/011.png,1,0.7680614590644836,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/thread_top/011.png,1,0.7575212717056274,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/020.png,1,0.7557057738304138,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/manipulated_front/018.png,1,0.7521671056747437,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/good/005.png,0,0.7456291317939758,hybrid,screw,0,normal,normal
data/mvtec_ad/screw/test/scratch_head/011.png,1,0.7424298524856567,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/thread_side/009.png,1,0.741012454032898,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/thread_top/020.png,1,0.7384447455406189,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/001.png,1,0.7280014157295227,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/021.png,1,0.7270749807357788,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/thread_side/003.png,1,0.7261446118354797,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/thread_top/005.png,1,0.7197631001472473,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/007.png,1,0.713238000869751,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_neck/022.png,1,0.711468517780304,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/015.png,1,0.703228771686554,hybrid,screw,0,normal,anomaly
data/mvtec_ad/screw/test/scratch_head/005.png,1,0.7025792002677917,hybrid,screw,0,normal,anomaly
