image_path,label,image_score,detector,category,predicted_label,predicted_class,true_class
data/mvtec_ad/cable/test/combined/008.png,1,1.0261050462722778,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/bent_wire/004.png,1,1.016018986701965,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/bent_wire/011.png,1,0.9919593334197998,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/bent_wire/009.png,1,0.9784990549087524,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/bent_wire/005.png,1,0.9734856486320496,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/missing_cable/006.png,1,0.9698530435562134,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/bent_wire/012.png,1,0.9666325449943542,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/bent_wire/010.png,1,0.9653958678245544,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/combined/000.png,1,0.9556090235710144,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/bent_wire/001.png,1,0.9551673531532288,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/missing_cable/007.png,1,0.9457645416259766,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/combined/001.png,1,0.9453685283660888,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/bent_wire/007.png,1,0.9434252977371216,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_inner_insulation/004.png,1,0.9349467754364014,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/poke_insulation/008.png,1,0.9345663785934448,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/missing_cable/009.png,1,0.9323669672012328,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/bent_wire/003.png,1,0.9291898012161256,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_outer_insulation/001.png,1,0.9290958642959596,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_outer_insulation/000.png,1,0.9272869229316713,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_outer_insulation/005.png,1,0.9260709285736084,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_inner_insulation/011.png,1,0.9225811958312988,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/combined/005.png,1,0.9180622100830078,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_inner_insulation/010.png,1,0.9163034558296204,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_inner_insulation/009.png,1,0.9144376516342164,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/missing_cable/005.png,1,0.9124773144721984,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/missing_cable/010.png,1,0.908738911151886,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_inner_insulation/001.png,1,0.9078540802001952,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/missing_cable/000.png,1,0.9032281041145324,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/missing_cable/003.png,1,0.902119517326355,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_outer_insulation/002.png,1,0.8999509811401367,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/missing_cable/004.png,1,0.8983824849128723,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_outer_insulation/007.png,1,0.8983525633811951,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/missing_cable/011.png,1,0.8956618905067444,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/missing_cable/002.png,1,0.8954206705093384,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_outer_insulation/009.png,1,0.8941169381141663,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/combined/004.png,1,0.8931899070739746,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/bent_wire/006.png,1,0.8923983573913574,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/missing_cable/001.png,1,0.8893706202507019,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/bent_wire/000.png,1,0.8851595520973206,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/missing_cable/008.png,1,0.88502436876297,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_inner_insulation/012.png,1,0.8849671483039856,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_inner_insulation/008.png,1,0.8843518495559692,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/combined/002.png,1,0.8838461637496948,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_outer_insulation/006.png,1,0.8832780122756958,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/combined/006.png,1,0.8820082545280457,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/combined/010.png,1,0.8801783323287964,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_inner_insulation/003.png,1,0.8746175169944763,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_inner_insulation/007.png,1,0.8730744123458862,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_inner_insulation/006.png,1,0.8719310760498047,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/poke_insulation/007.png,1,0.8709491491317749,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_inner_insulation/000.png,1,0.8707143068313599,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_outer_insulation/008.png,1,0.8697757720947266,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/poke_insulation/005.png,1,0.8638622760772705,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_inner_insulation/002.png,1,0.8601757884025574,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/poke_insulation/001.png,1,0.857506513595581,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/bent_wire/002.png,1,0.855930507183075,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_outer_insulation/004.png,1,0.8553997278213501,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/combined/003.png,1,0.8541198372840881,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/cut_inner_insulation/013.png,1,0.8528665900230408,feature,cable,1,anomaly,anomaly
data/mvtec_ad/cable/test/bent_wire/008.png,1,0.8499087691307068,feature,cable,1,anomaly,anomaly
