image_path,label,image_score,detector,category,predicted_label,predicted_class,true_class
data/mvtec_ad/metal_nut/test/color/020.png,1,0.9580313563346864,hybrid,metal_nut,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/flip/010.png,1,0.9427981972694396,hybrid,metal_nut,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/scratch/018.png,1,0.9260292053222656,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/color/011.png,1,0.9243714809417723,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/016.png,1,0.921092927455902,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/019.png,1,0.9202049374580384,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/003.png,1,0.9170107245445251,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/002.png,1,0.9167701005935668,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/024.png,1,0.9156076908111572,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/006.png,1,0.9151232242584229,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/scratch/008.png,1,0.9144097566604614,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/021.png,1,0.9118204116821288,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/005.png,1,0.9111794829368592,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/020.png,1,0.9097625017166138,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/004.png,1,0.9071984887123108,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/018.png,1,0.9067167043685912,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/scratch/015.png,1,0.9066784977912904,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/003.png,1,0.905189573764801,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/008.png,1,0.9024289846420288,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/007.png,1,0.8990731835365295,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/001.png,1,0.8987334370613098,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/010.png,1,0.8976844549179077,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/014.png,1,0.8973604440689087,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/011.png,1,0.8962510228157043,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/color/007.png,1,0.894917905330658,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/000.png,1,0.8944582343101501,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/005.png,1,0.8944434523582458,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/scratch/002.png,1,0.8940134644508362,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/004.png,1,0.8936416506767273,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/009.png,1,0.8930290937423706,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/color/002.png,1,0.8914521336555481,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/scratch/017.png,1,0.8910060524940491,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/color/013.png,1,0.8903812766075134,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/020.png,1,0.8894343376159668,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/013.png,1,0.8885109424591064,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/015.png,1,0.8880361914634705,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/022.png,1,0.8873481154441833,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/016.png,1,0.886412501335144,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/013.png,1,0.8856602311134338,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/bent/014.png,1,0.8854659795761108,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/color/009.png,1,0.8851153254508972,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/flip/000.png,1,0.8836857676506042,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/color/014.png,1,0.8826924562454224,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/color/021.png,1,0.8819504976272583,hybrid,metal_nut,0,normal,anomaly
data/mvtec_ad/metal_nut/test/color/008.png,1,0.8816694617271423,hybrid,metal_nut,0,normal,anomaly
