image_path,label,image_score,predicted_label,predicted_class,true_class
data/mvtec_ad/metal_nut/test/color/020.png,1,0.9580313563346864,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/flip/010.png,1,0.9427981972694396,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/scratch/018.png,1,0.9260292053222656,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/color/011.png,1,0.9243714809417723,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/flip/016.png,1,0.921092927455902,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/flip/019.png,1,0.9202049374580384,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/flip/003.png,1,0.9170107245445251,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/bent/002.png,1,0.9167701005935668,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/bent/024.png,1,0.9156076908111572,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/flip/006.png,1,0.9151232242584229,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/scratch/008.png,1,0.9144097566604614,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/flip/021.png,1,0.9118204116821288,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/bent/005.png,1,0.9111794829368592,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/flip/020.png,1,0.9097625017166138,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/flip/004.png,1,0.9071984887123108,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/flip/018.png,1,0.9067167043685912,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/scratch/015.png,1,0.9066784977912904,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/bent/003.png,1,0.905189573764801,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/bent/008.png,1,0.9024289846420288,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/flip/007.png,1,0.8990731835365295,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/flip/001.png,1,0.8987334370613098,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/bent/010.png,1,0.8976844549179077,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/flip/014.png,1,0.8973604440689087,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/bent/011.png,1,0.8962510228157043,1,anomaly,anomaly
data/mvtec_ad/metal_nut/test/color/007.png,1,0.894917905330658,1,anomaly,anomaly
