image_path,label,image_score,detector,category,predicted_label,predicted_class,true_class
data/mvtec_ad/capsule/test/crack/001.png,1,0.9749447107315063,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/004.png,1,0.950867235660553,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/015.png,1,0.947009801864624,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/017.png,1,0.9405460953712464,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/010.png,1,0.9188858270645142,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/015.png,1,0.911659836769104,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/000.png,1,0.8913899660110474,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/008.png,1,0.8886561989784241,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/011.png,1,0.8874179720878601,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/012.png,1,0.8760596513748169,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/011.png,1,0.8695476055145264,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/006.png,1,0.8609135150909424,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/014.png,1,0.8549891710281372,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/000.png,1,0.8504977226257324,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/017.png,1,0.8496161699295044,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/007.png,1,0.8443266749382019,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/squeeze/003.png,1,0.8423958420753479,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/poke/013.png,1,0.8398423194885254,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/018.png,1,0.8368392586708069,feature,capsule,1,anomaly,anomaly
data/mvtec_ad/capsule/test/crack/013.png,1,0.8296839594841003,feature,capsule,1,anomaly,anomaly
